ticker,flag_date,direction,checkpoint_days,checked_date,price_at_flag,price_at_checkpoint,pct_change,hit
AVGO,2026-09-07,call,1,2026-09-11,357.9,364.545,1.86,True
AVGO,2026-09-07,call,3,2026-09-11,357.9,364.545,1.86,True
BANF,2026-09-07,call,1,2026-09-11,112.89,111.065,-1.62,False
BANF,2026-09-07,call,3,2026-09-11,112.89,111.065,-1.62,False
CHPT,2026-09-07,put,1,2026-09-11,9.89,9.285,-6.12,True
CHPT,2026-09-07,put,3,2026-09-11,9.89,9.285,-6.12,True
ASTE,2026-09-07,call,1,2026-09-11,44.22,41.81,-5.45,False
ASTE,2026-09-07,call,3,2026-09-11,44.22,41.81,-5.45,False
AMBA,2026-09-07,call,1,2026-09-11,62.89,67.94,8.03,True
AMBA,2026-09-07,call,3,2026-09-11,62.89,67.94,8.03,True
AI,2026-09-07,call,1,2026-09-11,10.46,10.46,0.0,False
AI,2026-09-07,call,3,2026-09-11,10.46,10.46,0.0,False
BLK,2026-09-08,call,1,2026-09-11,1104.99,1088.22,-1.52,False
BLK,2026-09-08,call,3,2026-09-11,1104.99,1088.22,-1.52,False
AMD,2026-09-08,call,1,2026-09-11,509.3,512.64,0.66,True
AMD,2026-09-08,call,3,2026-09-11,509.3,512.64,0.66,True
AVGO,2026-09-08,call,1,2026-09-11,366.36,364.545,-0.5,False
AVGO,2026-09-08,call,3,2026-09-11,366.36,364.545,-0.5,False
AMZN,2026-09-08,call,1,2026-09-11,257.365,256.0,-0.53,False
AMZN,2026-09-08,call,3,2026-09-11,257.365,256.0,-0.53,False
AAPL,2026-09-08,call,1,2026-09-11,316.12,334.06,5.68,True
AAPL,2026-09-08,call,3,2026-09-11,316.12,334.06,5.68,True
BKV,2026-09-08,call,1,2026-09-11,26.825,24.32,-9.34,False
BKV,2026-09-08,call,3,2026-09-11,26.825,24.32,-9.34,False
CRI,2026-09-08,call,1,2026-09-11,32.45,30.355,-6.46,False
CRI,2026-09-08,call,3,2026-09-11,32.45,30.355,-6.46,False
BVS,2026-09-08,call,1,2026-09-11,13.84,12.97,-6.29,False
BVS,2026-09-08,call,3,2026-09-11,13.84,12.97,-6.29,False
AVBP,2026-09-08,call,1,2026-09-11,30.93,28.35,-8.34,False
AVBP,2026-09-08,call,3,2026-09-11,30.93,28.35,-8.34,False
CPF,2026-09-08,call,1,2026-09-11,37.9,37.73,-0.45,False
CPF,2026-09-08,call,3,2026-09-11,37.9,37.73,-0.45,False
ALGN,2026-09-09,call,1,2026-09-11,152.57,150.335,-1.46,False
AMD,2026-09-09,call,1,2026-09-11,523.9268,512.64,-2.15,False
BLK,2026-09-09,call,1,2026-09-11,1081.385,1088.22,0.63,True
AAPL,2026-09-09,call,1,2026-09-11,313.975,334.06,6.4,True
AMZN,2026-09-09,call,1,2026-09-11,251.935,256.0,1.61,True
BVS,2026-09-09,call,1,2026-09-11,13.745,12.97,-5.64,False
CPF,2026-09-09,call,1,2026-09-11,37.23,37.73,1.34,True
CVBF,2026-09-09,call,1,2026-09-11,22.035,22.42,1.75,True
CTNM,2026-09-09,call,1,2026-09-11,15.57,14.68,-5.72,False
ARTV,2026-09-09,put,1,2026-09-11,10.83,10.21,-5.72,True
AAPL,2026-09-10,call,1,2026-09-11,323.13,334.06,3.38,True
BLK,2026-09-10,call,1,2026-09-11,1070.4851,1088.22,1.66,True
AMD,2026-09-10,call,1,2026-09-11,504.31,512.64,1.65,True
AMZN,2026-09-10,call,1,2026-09-11,252.39,256.0,1.43,True
BRZE,2026-09-10,put,1,2026-09-11,24.225,23.84,-1.59,True
BWIN,2026-09-10,call,1,2026-09-11,29.59,29.32,-0.91,False
BNED,2026-09-10,put,1,2026-09-11,11.07,11.35,2.53,False
BVS,2026-09-10,call,1,2026-09-11,13.405,12.97,-3.25,False
AXGN,2026-09-10,call,1,2026-09-11,42.655,41.14,-3.55,False
